0.000000000000000000e+00 -7.000000000000000000e+01 -7.000000000000000000e+01 -7.000000000000000000e+01
1.000000000000000056e-01 -6.952651463560684419e+01 -7.000000000000000000e+01 -7.000000000000000000e+01
2.000000000000000111e-01 -6.907813820576103581e+01 -6.997859469419559275e+01 -7.000000000000000000e+01
3.000000000000000444e-01 -6.865252564078116393e+01 -6.993897070929803306e+01 -6.999898649120244443e+01
4.000000000000000222e-01 -6.824760710946300435e+01 -6.988385742847849258e+01 -6.999615059343499013e+01
5.000000000000000000e-01 -6.786155177312227238e+01 -6.981559250779692150e+01 -6.999085555384367296e+01
5.999999999999999778e-01 -6.749273656387092046e+01 -6.973617800555625479e+01 -6.998260907124385710e+01
6.999999999999999556e-01 -6.713971927622579017e+01 -6.964732846954066758e+01 -6.997103974575915686e+01
7.999999999999999334e-01 -6.680121536252978842e+01 -6.955051213439413971e+01 -6.995587705420093982e+01
8.999999999999999112e-01 -6.647607790954630502e+01 -6.944698621630259083e+01 -6.993693433799303705e+01
9.999999999999998890e-01 -6.616328034804401170e+01 -6.933782715070485381e+01 -6.991409436440167724e+01
1.099999999999999867e+00 -6.586190151100075241e+01 -6.922395649758330194e+01 -6.988729708516753192e+01
1.199999999999999956e+00 -6.557111271074415981e+01 -6.910616313507387076e+01 -6.985652927087755870e+01
1.300000000000000044e+00 -6.529016655222154952e+01 -6.898512227319616841e+01 -6.982181574586292072e+01
1.400000000000000133e+00 -6.501838723976868550e+01 -6.886141174330957426e+01 -6.978321198818440507e+01
1.400000000000000133e+00 -6.501838723976868550e+01 -6.886141174330957426e+01 -6.978321198818440507e+01
1.500000000000000222e+00 -6.475516216918585144e+01 -6.873552595362316708e+01 -6.974079789332375867e+01
1.600000000000000311e+00 -6.449993462645190334e+01 -6.860788784516152816e+01 -6.969467252936071588e+01
1.700000000000000400e+00 -6.425219743971472042e+01 -6.847885913467645480e+01 -6.964494973638142028e+01
1.800000000000000488e+00 -6.401148745289461317e+01 -6.834874908994689235e+01 -6.959175444423792101e+01
1.900000000000000577e+00 -6.377738070784035784e+01 -6.821782204774278568e+01 -6.953521960107507027e+01
2.000000000000000444e+00 -6.354948823792959445e+01 -6.808630385460087098e+01 -6.947548362070284611e+01
2.100000000000000533e+00 -6.332745238968436041e+01 -6.795438738474908291e+01 -6.941268827029630017e+01
2.200000000000000622e+00 -6.311094360070490694e+01 -6.782223726740336645e+01 -6.934697693137665908e+01
2.300000000000000711e+00 -6.289965757228706167e+01 -6.768999393671559517e+01 -6.927849317684359676e+01
2.400000000000000799e+00 -6.269331278372088434e+01 -6.755777710142145054e+01 -6.920737961522668513e+01
2.500000000000000888e+00 -6.249164830267401527e+01 -6.742568871733168123e+01 -6.913377696050923760e+01
2.600000000000000977e+00 -6.229442185241788366e+01 -6.729381553389767134e+01 -6.905782329202254743e+01
2.700000000000001066e+00 -6.210140810210852891e+01 -6.716223127587674924e+01 -6.897965347416423754e+01
2.800000000000001155e+00 -6.191239715101509233e+01 -6.703099851237828943e+01 -6.889939871018758311e+01
2.900000000000001243e+00 -6.172719318160822866e+01 -6.690017025808175788e+01 -6.881718620815009047e+01
3.000000000000001332e+00 -6.154561325987137366e+01 -6.676979134499970314e+01 -6.873313894039222305e+01
3.100000000000001421e+00 -6.136748626416281382e+01 -6.663989959766084326e+01 -6.864737548072179152e+01
3.200000000000001510e+00 -6.119265192650258456e+01 -6.651052683987799696e+01 -6.856000990587578769e+01
3.300000000000001599e+00 -6.102095997234751223e+01 -6.638169975723047855e+01 -6.847115174987659714e+01
3.400000000000001688e+00 -6.085226934679900523e+01 -6.625344063593280453e+01 -6.838090600164593980e+01
3.500000000000001776e+00 -6.068644751680627536e+01 -6.612576799580023135e+01 -6.828937313772971152e+01
3.600000000000001865e+00 -6.052336984031986589e+01 -6.599869713248375547e+01 -6.819664918325732117e+01
3.700000000000001954e+00 -6.036291899454835885e+01 -6.587224058197342913e+01 -6.810282579534234060e+01
3.800000000000002043e+00 -6.020498445650272856e+01 -6.574640851850628565e+01 -6.800799036405398112e+01
3.900000000000002132e+00 -6.004946202990155513e+01 -6.562120909541964409e+01 -6.791222612687433013e+01
4.000000000000001776e+00 -5.989625341327636221e+01 -6.549664873712336544e+01 -6.781561229322473139e+01
4.100000000000001421e+00 -5.974526580477699866e+01 -6.537273238919387097e+01 -6.771822417621297063e+01
4.200000000000001066e+00 -5.959641153974718009e+01 -6.524946373258894994e+01 -6.762013332923548603e+01
4.400000000000000355e+00 -5.930477609521135207e+01 -6.500487896860630599e+01 -6.742211169870674325e+01
4.500000000000000000e+00 -5.916184240349841161e+01 -6.488356542341972499e+01 -6.732230648403130147e+01
4.599999999999999645e+00 -5.902073648600718059e+01 -6.476290494375787432e+01 -6.722204995757792290e+01
4.699999999999999289e+00 -5.888139185631182926e+01 -6.464289716630842975e+01 -6.712139697421004314e+01
4.799999999999998934e+00 -5.874374551310630466e+01 -6.452354123674007269e+01 -6.702039946261881198e+01
4.899999999999998579e+00 -5.860773773115791840e+01 -6.440483588203103693e+01 -6.691910655724983314e+01
4.999999999999998224e+00 -5.847331186673626036e+01 -6.428677947237922297e+01 -6.681756472665850310e+01
5.099999999999997868e+00 -5.834041417625564208e+01 -6.416937007418532346e+01 -6.671581789799002138e+01
5.199999999999997513e+00 -5.820899364700682099e+01 -6.405260549538662929e+01 -6.661390757736674573e+01
5.299999999999997158e+00 -5.807900183897383073e+01 -6.393648332423625646e+01 -6.651187296603794152e+01
5.399999999999996803e+00 -5.795039273683682524e+01 -6.382100096246550436e+01 -6.640975107220620544e+01
5.499999999999996447e+00 -5.782312261135393783e+01 -6.370615565363259947e+01 -6.630757681849382834e+01
5.599999999999996092e+00 -5.769714988939587386e+01 -6.359194450734628390e+01 -6.620538314505250810e+01
5.699999999999995737e+00 -5.757243503197812373e+01 -6.347836451995361529e+01 -6.610320110835210983e+01
5.799999999999995381e+00 -5.744894041969833154e+01 -6.336541259219722377e+01 -6.600105997571003513e+01
5.899999999999995026e+00 -5.732663024504153526e+01 -6.325308554427454055e+01 -6.589898731564383638e+01
5.999999999999994671e+00 -5.720547041106515707e+01 -6.314138012866980176e+01 -6.579700908414541516e+01
6.099999999999994316e+00 -5.708542843601879468e+01 -6.303029304107624142e+01 -6.569514970698760692e+01
6.199999999999993960e+00 -5.696647336349268187e+01 -6.291982092968044071e+01 -6.559343215818316253e+01
6.299999999999993605e+00 -5.684857567772289144e+01 -6.280996040304180639e+01 -6.549187803472271696e+01
6.399999999999993250e+00 -5.673170722371215646e+01 -6.270070803676680526e+01 -6.539050762772235714e+01
6.499999999999992895e+00 -5.661584113185282519e+01 -6.259206037914876219e+01 -6.528933999011428568e+01
6.599999999999992539e+00 -5.650095174676275178e+01 -6.248401395591963592e+01 -6.518839300101488732e+01
6.699999999999992184e+00 -5.638701456006764801e+01 -6.237656527423916231e+01 -6.508768342690423481e+01
6.799999999999991829e+00 -5.627400614688307456e+01 -6.226971082602872087e+01 -6.498722697975017581e+01
6.899999999999991473e+00 -5.616190410576749059e+01 -6.216344709074176222e+01 -6.488703837220796800e+01
6.999999999999991118e+00 -5.605068700193431397e+01 -6.205777053764966666e+01 -6.478713137002372946e+01
7.099999999999990763e+00 -5.594033431352565344e+01 -6.195267762771027265e+01 -6.468751884176724332e+01
7.199999999999990408e+00 -5.583082638076413673e+01 -6.184816481507677821e+01 -6.458821280601587489e+01
7.299999999999990052e+00 -5.572214435781162223e+01 -6.174422854829636265e+01 -6.448922447610767961e+01
7.399999999999989697e+00 -5.561427016717487959e+01 -6.164086527124080561e+01 -6.439056430257812735e+01
7.499999999999989342e+00 -5.550718645650874805e+01 -6.153807142380512119e+01 -6.429224201339030742e+01
7.599999999999988987e+00 -5.540087655767695907e+01 -6.143584344240512962e+01 -6.419426665206492544e+01
7.699999999999988631e+00 -5.529532444793933621e+01 -6.133417776030039192e+01 -6.409664661381172834e+01
7.799999999999988276e+00 -5.519051471314255508e+01 -6.123307080776487510e+01 -6.399938967976018489e+01
7.899999999999987921e+00 -5.508643251279879394e+01 -6.113251901212478856e+01 -6.390250304938298598e+01
7.999999999999987566e+00 -5.498306354694378939e+01 -6.103251879767981336e+01 -6.380599337120192160e+01
8.099999999999987210e+00 -5.488039402467207850e+01 -6.093306658552179300e+01 -6.370986677186166247e+01
8.199999999999986855e+00 -5.477841063425329793e+01 -6.083415879326263820e+01 -6.361412888365317286e+01
8.299999999999986500e+00 -5.467710051473875410e+01 -6.073579183468170584e+01 -6.351878487056468714e+01
8.399999999999986144e+00 -5.457645122897285717e+01 -6.063796211930097257e+01 -6.342383945293443759e+01
8.499999999999985789e+00 -5.447645073792862291e+01 -6.054066605189542116e+01 -6.332929693077603162e+01
8.599999999999985434e+00 -5.437708737629093747e+01 -6.044390003194453698e+01 -6.323516120584356059e+01
8.699999999999985079e+00 -5.427834982921559259e+01 -6.034766045303008042e+01 -6.314143580250073740e+01
8.799999999999984723e+00 -5.418022711019566628e+01 -6.025194370218434869e+01 -6.304812388745477136e+01
8.899999999999984368e+00 -5.408270853997079541e+01 -6.015674615919247259e+01 -6.295522828841287577e+01
8.999999999999984013e+00 -5.398578372641800627e+01 -6.006206419585140566e+01 -6.286275151171638953e+01
9.099999999999983658e+00 -5.388944254536600198e+01 -5.996789417518817800e+01 -6.277069575900469545e+01
9.199999999999983302e+00 -5.379367512227779713e+01 -5.987423245063897781e+01 -6.267906294295843139e+01
9.299999999999982947e+00 -5.369847181474925435e+01 -5.978107536519058129e+01 -6.258785470216891866e+01
9.399999999999982592e+00 -5.360382319577364285e+01 -5.968841925048507591e+01 -6.249707241517844380e+01
9.499999999999982236e+00 -5.350972003772479724e+01 -5.959626042588850225e+01 -6.240671721373361436e+01
9.599999999999981881e+00 -5.341615329701360082e+01 -5.950459519752389070e+01 -6.231678999529169971e+01
9.699999999999981526e+00 -5.332311409937449298e+01 -5.941341985726867847e+01 -6.222729143481807768e+01
9.799999999999981171e+00 -5.323059372574088144e+01 -5.932273068171636510e+01 -6.213822199591051998e+01
9.899999999999980815e+00 -5.313858359866981118e+01 -5.923252393110211500e+01 -6.204958194128440852e+01
9.999999999999980460e+00 -5.304707526927801098e+01 -5.914279584819152547e+01 -6.196137134265106283e+01
1.009999999999998010e+01 -5.295606040465301589e+01 -5.905354265713198458e+01 -6.187359009001955457e+01
1.019999999999997975e+01 -5.286553077570427206e+01 -5.896476056226546802e+01 -6.178623790045089947e+01
1.029999999999997939e+01 -5.277547824542052268e+01 -5.887644574690165200e+01 -6.169931432629182666e+01
1.039999999999997904e+01 -5.268589475750083295e+01 -5.878859437204997107e+01 -6.161281876291374715e+01
1.049999999999997868e+01 -5.259677232532774127e+01 -5.870120257510913575e+01 -6.152675045598130055e+01
1.059999999999997833e+01 -5.250810302125179163e+01 -5.861426646851228384e+01 -6.144110850827344450e+01
1.069999999999997797e+01 -5.241987896615766829e+01 -5.852778213832598908e+01 -6.135589188607865196e+01
1.079999999999997762e+01 -5.233209231928265126e+01 -5.844174564280091033e+01 -6.127109942518460883e+01
1.089999999999997726e+01 -5.224473526825901359e+01 -5.835615301087185003e+01 -6.118672983648167474e+01
1.099999999999997691e+01 -5.215780001935205945e+01 -5.827100024060477779e+01 -6.110278171119816903e+01
1.109999999999997655e+01 -5.207127878786621267e+01 -5.818628329758796980e+01 -6.101925352578447104e+01
1.119999999999997620e+01 -5.198516378869172883e+01 -5.810199811326447161e+01 -6.093614364646199277e+01
1.129999999999997584e+01 -5.189944722696456125e+01 -5.801814058320267975e+01 -6.085345033345191013e+01
1.139999999999997549e+01 -5.181412128881241586e+01 -5.793470656530153917e+01 -6.077117174489776374e+01
1.149999999999997513e+01 -5.172917813215935467e+01 -5.785169187792681100e+01 -6.068930594049511029e+01
1.159999999999997478e+01 -5.164460987756165622e+01 -5.776909229797426093e+01 -6.060785088484038141e+01
1.169999999999997442e+01 -5.156040859904705087e+01 -5.768690355885566134e+01 -6.052680445051051095e+01
1.179999999999997407e+01 -5.147656631492892387e+01 -5.760512134840283949e+01 -6.044616442088379671e+01
1.189999999999997371e+01 -5.139307497856677998e+01 -5.752374130668487595e+01 -6.036592849271206518e+01
1.199999999999997335e+01 -5.130992646904329746e+01 -5.744275902373311027e+01 -6.028609427845294988e+01
1.209999999999997300e+01 -5.122711258172752480e+01 -5.736217003716810581e+01 -6.020665930837083835e+01
1.219999999999997264e+01 -5.114462501869263633e+01 -5.728196982972244200e+01 -6.012762103241405498e+01
1.229999999999997229e+01 -5.106245537895562592e+01 -5.720215382665259796e+01 -6.004897682187517205e+01
1.239999999999997193e+01 -5.098059514850461937e+01 -5.712271739303267282e+01 -5.997072397084072293e+01
1.249999999999997158e+01 -5.089903569007829276e+01 -5.704365583092218372e+01 -5.989285969743593796e+01
1.259999999999997122e+01 -5.081776823265956011e+01 -5.696496437639954280e+01 -5.981538114486936308e+01
1.269999999999997087e+01 -5.073678386064401735e+01 -5.688663819645206843e+01 -5.973828538228157470e+01
1.279999999999997051e+01 -5.065607350264116349e+01 -5.680867238571279643e+01 -5.966156940540168563e+01
1.289999999999997016e+01 -5.057562791986364914e+01 -5.673106196303339743e+01 -5.958523013701451276e+01
1.299999999999996980e+01 -5.049543769405717342e+01 -5.665380186788183181e+01 -5.950926442724070142e+01
1.309999999999996945e+01 -5.041549321492005475e+01 -5.657688695655219391e+01 -5.943366905363143360e+01
1.319999999999996909e+01 -5.033578466695809794e+01 -5.650031199817338745e+01 -5.935844072107864378e+01
1.329999999999996874e+01 -5.025630201571598121e+01 -5.642407167050200911e+01 -5.928357606154101234e+01
1.339999999999996838e+01 -5.017703499332221639e+01 -5.634816055548359515e+01 -5.920907163358533865e+01
1.349999999999996803e+01 -5.009797308327922138e+01 -5.627257313456507859e+01 -5.913492392174196510e+01
1.359999999999996767e+01 -5.001910550442470793e+01 -5.619730378373973423e+01 -5.906112933567256107e+01
1.369999999999996732e+01 -4.994042119398400814e+01 -5.612234676830433955e+01 -5.898768420914729660e+01
1.379999999999996696e+01 -4.986190878962603534e+01 -5.604769623730642536e+01 -5.891458479882813748e+01
1.389999999999996660e+01 -4.978355661042767366e+01 -5.597334621765744345e+01 -5.884182728285365016e+01
1.399999999999996625e+01 -4.970535263664245917e+01 -5.589929060788563220e+01 -5.876940775922019355e+01
1.409999999999996589e+01 -4.962728448815973792e+01 -5.582552317149978904e+01 -5.869732224395309572e+01
1.419999999999996554e+01 -4.954933940152920258e+01 -5.575203752993257922e+01 -5.862556666906068870e+01
1.429999999999996518e+01 -4.947150420541369442e+01 -5.567882715502899771e+01 -5.855413688026261099e+01
1.439999999999996483e+01 -4.939376529431885388e+01 -5.560588536104232560e+01 -5.848302863448301281e+01
1.449999999999996447e+01 -4.931610860043303290e+01 -5.553320529609622014e+01 -5.841223759709765773e+01
1.459999999999996412e+01 -4.923851956339303371e+01 -5.546077993306759168e+01 -5.834175933892279886e+01
1.469999999999996376e+01 -4.916098309777166975e+01 -5.538860205984030216e+01 -5.827158933293198118e+01
1.479999999999996341e+01 -4.908348355806087682e+01 -5.531666426887476007e+01 -5.820172295068560686e+01
1.489999999999996305e+01 -4.900600470089874960e+01 -5.524495894603262514e+01 -5.813215545845581289e+01
1.499999999999996270e+01 -4.892852964426062812e+01 -5.517347825858982446e+01 -5.806288201302788110e+01
1.509999999999996234e+01 -4.885104082330176567e+01 -5.510221414236369242e+01 -5.799389765715660872e+01
1.519999999999996199e+01 -4.877351994250272327e+01 -5.503115828787215946e+01 -5.792519731465416299e+01
1.529999999999996163e+01 -4.869594792372652847e+01 -5.496030212543400495e+01 -5.785677578508312280e+01
1.539999999999996128e+01 -4.861830484974913702e+01 -5.488963680910894283e+01 -5.778862773802540431e+01
1.549999999999996092e+01 -4.854056990277027239e+01 -5.481915319936497610e+01 -5.772074770689474121e+01
1.559999999999996056e+01 -4.846272129734914813e+01 -5.474884184434740320e+01 -5.765313008225662372e+01
1.569999999999996021e+01 -4.838473620713823209e+01 -5.467869295960912268e+01 -5.758576910461552245e+01
1.579999999999995985e+01 -4.830659068470539808e+01 -5.460869640614539833e+01 -5.751865885662498101e+01
1.589999999999995950e+01 -4.822825957364006655e+01 -5.453884166655688404e+01 -5.745179325467069020e+01
1.599999999999995914e+01 -4.814971641202871666e+01 -5.446911781914323569e+01 -5.738516603977133457e+01
1.609999999999995879e+01 -4.807093332625787951e+01 -5.439951350970455479e+01 -5.731877076773531599e+01
1.619999999999996021e+01 -4.799188091395428302e+01 -5.433001692079947276e+01 -5.725260079850430373e+01
1.629999999999996163e+01 -4.791252811469922790e+01 -5.426061573817577255e+01 -5.718664928460631813e+01
1.639999999999996305e+01 -4.783284206695218188e+01 -5.419129711405157934e+01 -5.712090915863172569e+01
1.649999999999996447e+01 -4.775278794938152060e+01 -5.412204762688134707e+01 -5.705537311963475133e+01
1.659999999999996589e+01 -4.767232880452175436e+01 -5.405285323719001411e+01 -5.699003361835115555e+01
1.669999999999996732e+01 -4.759142534234754862e+01 -5.398369923899969791e+01 -5.692488284110856966e+01
1.679999999999996874e+01 -4.751003572096477257e+01 -5.391457020630425490e+01 -5.685991269229030109e+01
1.689999999999997016e+01 -4.742811530115604768e+01 -5.384544993396654888e+01 -5.679511477519461238e+01
1.699999999999997158e+01 -4.734561637096511078e+01 -5.377632137231834264e+01 -5.673048037111073683e+01
1.709999999999997300e+01 -4.726248783584245672e+01 -5.370716655463122180e+01 -5.666600041640781171e+01
1.719999999999997442e+01 -4.717867486907844210e+01 -5.363796651649523994e+01 -5.660166547740470833e+01
1.729999999999997584e+01 -4.709411851628829027e+01 -5.356870120598499341e+01 -5.653746572275517934e+01
1.739999999999997726e+01 -4.700875524654687609e+01 -5.349934938330665801e+01 -5.647339089304396964e+01
1.749999999999997868e+01 -4.692251644134888977e+01 -5.342988850839620341e+01 -5.640943026724365694e+01
1.759999999999998010e+01 -4.683532781082841012e+01 -5.336029461467073531e+01 -5.634557262562827873e+01
1.769999999999998153e+01 -4.674710872452709509e+01 -5.329054216681154799e+01 -5.628180620867595962e+01
